country,date,ypred,yerr,ytrue
AUT,2020-04-21,9.359034,16.559237883190086,NA
AUT,2020-04-22,7.4651923,13.903982777689142,NA
AUT,2020-04-23,6.4239535,12.513572785553029,NA
AUT,2020-04-24,5.9319415,11.975799031441095,NA
AUT,2020-04-25,5.4524236,11.203711658121675,NA
AUT,2020-04-26,4.626303,10.214504510161982,NA
AUT,2020-04-27,4.0780206,9.801205213351167,NA
AUT,2020-04-28,3.8058133,9.542756713310554,NA
AUT,2020-04-29,3.4084191,9.117896868794709,NA
AUT,2020-04-30,3.441196,9.185713749074482,NA
AUT,2020-05-01,3.4228983,9.235108965832431,NA
AUT,2020-05-02,3.247303,9.127048307619118,NA
AUT,2020-05-03,3.3408048,9.370437277004251,NA
AUT,2020-05-04,2.7449977,8.69973063559271,NA
AUT,2020-05-05,2.5060434,8.459882251583595,NA
AUT,2020-05-06,2.3013282,8.33898888728339,NA
AUT,2020-05-07,1.9574947,7.973867388882309,NA
AUT,2020-05-08,1.788441,7.853457926479508,NA
AUT,2020-05-09,1.6363242,7.736757648756345,NA
AUT,2020-05-10,1.332999,7.5044518939828775,NA
AUT,2020-05-11,1.1131041,7.3521136647568825,NA
AUT,2020-05-12,1.0622816,7.3301059816311165,NA
AUT,2020-05-13,1.031563,7.305679336418674,NA
AUT,2020-05-14,1.0109466,7.277430194656952,NA
AUT,2020-05-15,0.9975328,7.281915593013646,NA
AUT,2020-05-16,1.0381522,7.304689636610411,NA
